team,opponent,made,x,y,num,player,points,shot_type,date,venue
UST,ADU,0,28,36,13,Z. Huang,2,jump shot,2018.11.07,SAC
UST,ADU,0,68,42,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,0,20,73,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,0,-69,14,27,C. Cansino,3,jump shot,2018.11.07,SAC
UST,ADU,0,-19,6,27,C. Cansino,2,jump shot,2018.11.07,SAC
UST,ADU,0,12,19,26,G. Mahinay,2,jump shot,2018.11.07,SAC
UST,ADU,1,13,13,6,M. Lee,2,lay up,2018.11.07,SAC
UST,ADU,1,40,65,5,R. Subido,3,jump shot,2018.11.07,SAC
UST,ADU,1,58,50,5,R. Subido,3,jump shot,2018.11.07,SAC
UST,ADU,0,51,122,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,0,-40,7,2,I. Batalier,2,jump shot,2018.11.07,SAC
UST,ADU,0,18,9,6,M. Lee,2,jump shot,2018.11.07,SAC
UST,ADU,0,-61,58,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,0,-57,48,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,0,-17,9,26,G. Mahinay,2,jump shot,2018.11.07,SAC
UST,ADU,0,17,33,5,R. Subido,2,jump shot,2018.11.07,SAC
UST,ADU,1,-68,18,5,R. Subido,3,jump shot,2018.11.07,SAC
UST,ADU,1,13,16,13,Z. Huang,2,jump shot,2018.11.07,SAC
UST,ADU,0,15,15,13,Z. Huang,2,jump shot,2018.11.07,SAC
UST,ADU,1,7,26,26,G. Mahinay,2,jump shot,2018.11.07,SAC
UST,ADU,0,55,46,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,1,-35,25,26,G. Mahinay,2,jump shot,2018.11.07,SAC
UST,ADU,0,21,5,13,Z. Huang,2,jump shot,2018.11.07,SAC
UST,ADU,0,25,25,6,M. Lee,2,jump shot,2018.11.07,SAC
UST,ADU,1,68,19,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,1,-23,67,5,R. Subido,3,jump shot,2018.11.07,SAC
UST,ADU,0,-50,79,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,1,-54,51,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,0,0,49,5,R. Subido,2,jump shot,2018.11.07,SAC
UST,ADU,1,53,47,27,C. Cansino,3,jump shot,2018.11.07,SAC
UST,ADU,1,26,12,8,K. Zamora,2,jump shot,2018.11.07,SAC
UST,ADU,1,-43,71,5,R. Subido,3,jump shot,2018.11.07,SAC
UST,ADU,0,20,70,2,I. Batalier,3,jump shot,2018.11.07,SAC
UST,ADU,0,14,12,2,I. Batalier,2,jump shot,2018.11.07,SAC
UST,ADU,0,17,17,27,C. Cansino,2,jump shot,2018.11.07,SAC
UST,ADU,0,30,72,5,R. Subido,3,jump shot,2018.11.07,SAC
UST,ADU,0,-51,69,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,0,45,56,6,M. Lee,3,jump shot,2018.11.07,SAC
UST,ADU,0,-36,66,8,K. Zamora,3,jump shot,2018.11.07,SAC
UST,ADU,1,-51,60,8,K. Zamora,3,jump shot,2018.11.07,SAC
ADU,UST,0,-19,5,29,V. Magbuhos,2,jump shot,2018.11.07,SAC
ADU,UST,0,48,58,14,J. Pingoy,3,jump shot,2018.11.07,SAC
ADU,UST,0,5,16,2,J. Ahanmisi,2,jump shot,2018.11.07,SAC
ADU,UST,1,-5,11,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,1,-21,32,2,J. Ahanmisi,2,jump shot,2018.11.07,SAC
ADU,UST,1,6,13,1,S. Manganti,2,lay up,2018.11.07,SAC
ADU,UST,0,-8,15,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,1,28,66,14,J. Pingoy,3,jump shot,2018.11.07,SAC
ADU,UST,0,19,72,2,J. Ahanmisi,3,jump shot,2018.11.07,SAC
ADU,UST,1,31,20,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,0,13,3,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,0,14,-1,21,P. Sarr,2,jump shot,2018.11.07,SAC
ADU,UST,0,69,4,1,S. Manganti,3,jump shot,2018.11.07,SAC
ADU,UST,1,-35,11,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,0,55,44,1,S. Manganti,3,jump shot,2018.11.07,SAC
ADU,UST,0,-27,9,20,K. Bernardo,2,jump shot,2018.11.07,SAC
ADU,UST,0,12,19,20,K. Bernardo,2,jump shot,2018.11.07,SAC
ADU,UST,0,-55,67,2,J. Ahanmisi,3,jump shot,2018.11.07,SAC
ADU,UST,0,-2,32,2,J. Ahanmisi,2,jump shot,2018.11.07,SAC
ADU,UST,0,51,51,7,J. Lastimosa,3,jump shot,2018.11.07,SAC
ADU,UST,0,-48,55,19,E. Mojica,3,jump shot,2018.11.07,SAC
ADU,UST,0,41,10,10,S. Camacho,2,jump shot,2018.11.07,SAC
ADU,UST,0,-63,32,1,S. Manganti,3,jump shot,2018.11.07,SAC
ADU,UST,1,18,18,10,S. Camacho,2,lay up,2018.11.07,SAC
ADU,UST,0,-45,60,19,E. Mojica,3,jump shot,2018.11.07,SAC
ADU,UST,1,-11,12,7,J. Lastimosa,2,lay up,2018.11.07,SAC
ADU,UST,0,-55,45,1,S. Manganti,3,jump shot,2018.11.07,SAC
ADU,UST,0,15,14,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,1,14,29,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,0,-14,74,2,J. Ahanmisi,3,jump shot,2018.11.07,SAC
ADU,UST,0,19,73,2,J. Ahanmisi,3,jump shot,2018.11.07,SAC
ADU,UST,0,3,18,10,S. Camacho,2,jump shot,2018.11.07,SAC
ADU,UST,0,11,46,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,1,-6,29,10,S. Camacho,2,lay up,2018.11.07,SAC
ADU,UST,0,-34,67,1,S. Manganti,3,jump shot,2018.11.07,SAC
ADU,UST,0,46,57,14,J. Pingoy,3,jump shot,2018.11.07,SAC
ADU,UST,0,5,11,21,P. Sarr,2,jump shot,2018.11.07,SAC
ADU,UST,1,-5,12,19,E. Mojica,2,lay up,2018.11.07,SAC
ADU,UST,1,-55,54,14,J. Pingoy,3,jump shot,2018.11.07,SAC
ADU,UST,0,-20,7,10,S. Camacho,2,jump shot,2018.11.07,SAC
ADU,UST,0,1,33,21,P. Sarr,2,jump shot,2018.11.07,SAC
ADU,UST,0,6,34,21,P. Sarr,2,jump shot,2018.11.07,SAC
ADU,UST,1,25,7,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,1,13,23,19,E. Mojica,2,jump shot,2018.11.07,SAC
ADU,UST,0,10,14,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,0,21,26,19,E. Mojica,2,jump shot,2018.11.07,SAC
ADU,UST,1,29,69,14,J. Pingoy,3,jump shot,2018.11.07,SAC
ADU,UST,0,30,13,10,S. Camacho,2,jump shot,2018.11.07,SAC
ADU,UST,1,-10,27,10,S. Camacho,2,jump shot,2018.11.07,SAC
ADU,UST,1,-8,46,2,J. Ahanmisi,2,jump shot,2018.11.07,SAC
ADU,UST,0,48,57,2,J. Ahanmisi,3,jump shot,2018.11.07,SAC
ADU,UST,1,-17,8,10,S. Camacho,2,jump shot,2018.11.07,SAC
ADU,UST,1,10,28,21,P. Sarr,2,jump shot,2018.11.07,SAC
ADU,UST,0,18,34,2,J. Ahanmisi,2,jump shot,2018.11.07,SAC
ADU,UST,1,2,26,7,J. Lastimosa,2,lay up,2018.11.07,SAC
ADU,UST,0,15,19,10,S. Camacho,2,jump shot,2018.11.07,SAC
ADU,UST,0,-22,40,20,K. Bernardo,2,jump shot,2018.11.07,SAC
ADU,UST,1,-1,15,7,J. Lastimosa,2,lay up,2018.11.07,SAC
ADU,UST,1,-61,43,2,J. Ahanmisi,3,jump shot,2018.11.07,SAC
ADU,UST,1,44,62,2,J. Ahanmisi,3,jump shot,2018.11.07,SAC
ADU,UST,0,6,15,4,C. Catapusan,2,jump shot,2018.11.07,SAC
ADU,UST,0,-68,3,19,E. Mojica,3,jump shot,2018.11.07,SAC
ADU,UST,1,14,6,7,J. Lastimosa,2,jump shot,2018.11.07,SAC
ADU,UST,1,8,61,4,C. Catapusan,2,jump shot,2018.11.07,SAC
ADU,UST,1,-36,77,2,J. Ahanmisi,3,jump shot,2018.11.07,SAC
ADU,UST,0,61,47,7,J. Lastimosa,3,jump shot,2018.11.07,SAC
ADU,UST,0,-12,40,2,J. Ahanmisi,2,jump shot,2018.11.07,SAC
ADU,UST,1,-9,14,10,S. Camacho,2,jump shot,2018.11.07,SAC
ADU,UST,1,-10,16,10,S. Camacho,2,jump shot,2018.11.07,SAC
ADU,UST,1,9,14,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,1,2,20,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,0,46,63,2,J. Ahanmisi,3,jump shot,2018.11.07,SAC
ADU,UST,1,0,2,21,P. Sarr,2,tip in,2018.11.07,SAC
ADU,UST,1,-10,12,10,S. Camacho,2,jump shot,2018.11.07,SAC
ADU,UST,1,3,28,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,1,41,11,1,S. Manganti,2,jump shot,2018.11.07,SAC
ADU,UST,1,0,19,21,P. Sarr,2,lay up,2018.11.07,SAC
ADU,UST,1,23,11,21,P. Sarr,2,jump shot,2018.11.07,SAC
NU,DLSU,0,52,66,13,M. Aquino,3,jump shot,2018.11.07,SAC
NU,DLSU,0,-46,63,1,D. Ildefonso,3,jump shot,2018.11.07,SAC
NU,DLSU,0,-9,10,6,J. Sinclair,2,jump shot,2018.11.07,SAC
NU,DLSU,0,48,62,13,M. Aquino,3,jump shot,2018.11.07,SAC
NU,DLSU,1,-9,14,5,A. Diputado,2,jump shot,2018.11.07,SAC
NU,DLSU,0,12,59,0,S. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,0,13,28,13,M. Aquino,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-61,38,0,S. Ildefonso,3,jump shot,2018.11.07,SAC
NU,DLSU,0,0,50,5,A. Diputado,2,jump shot,2018.11.07,SAC
NU,DLSU,0,1,16,1,D. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-63,36,6,J. Sinclair,3,jump shot,2018.11.07,SAC
NU,DLSU,0,37,10,6,J. Sinclair,2,jump shot,2018.11.07,SAC
NU,DLSU,1,26,17,1,D. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,0,61,42,9,J. Clemente,3,jump shot,2018.11.07,SAC
NU,DLSU,0,61,36,9,J. Clemente,3,jump shot,2018.11.07,SAC
NU,DLSU,1,67,14,9,J. Clemente,3,jump shot,2018.11.07,SAC
NU,DLSU,1,42,62,19,J. Gallego,3,jump shot,2018.11.07,SAC
NU,DLSU,1,51,16,19,J. Gallego,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-28,71,19,J. Gallego,3,jump shot,2018.11.07,SAC
NU,DLSU,1,26,25,29,M. Malonzo,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-42,4,19,J. Gallego,2,jump shot,2018.11.07,SAC
NU,DLSU,0,31,6,29,M. Malonzo,2,jump shot,2018.11.07,SAC
NU,DLSU,1,17,12,21,T. Rike,2,jump shot,2018.11.07,SAC
NU,DLSU,1,26,15,19,J. Gallego,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-67,13,15,D. Yu,3,jump shot,2018.11.07,SAC
NU,DLSU,0,-6,20,0,S. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,1,-52,54,9,J. Clemente,3,jump shot,2018.11.07,SAC
NU,DLSU,1,66,34,9,J. Clemente,3,jump shot,2018.11.07,SAC
NU,DLSU,1,53,63,9,J. Clemente,3,jump shot,2018.11.07,SAC
NU,DLSU,1,16,5,9,J. Clemente,2,jump shot,2018.11.07,SAC
NU,DLSU,1,58,44,9,J. Clemente,3,jump shot,2018.11.07,SAC
NU,DLSU,1,17,25,10,I. Gaye,2,jump shot,2018.11.07,SAC
NU,DLSU,0,0,41,10,I. Gaye,2,jump shot,2018.11.07,SAC
NU,DLSU,1,11,14,8,A. Joson,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-43,65,8,A. Joson,3,jump shot,2018.11.07,SAC
NU,DLSU,0,65,25,1,D. Ildefonso,3,jump shot,2018.11.07,SAC
NU,DLSU,0,41,68,1,D. Ildefonso,3,jump shot,2018.11.07,SAC
NU,DLSU,1,-31,44,21,T. Rike,2,jump shot,2018.11.07,SAC
NU,DLSU,1,-1,27,9,J. Clemente,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-29,9,21,T. Rike,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-22,12,1,D. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,1,-51,49,1,D. Ildefonso,3,jump shot,2018.11.07,SAC
NU,DLSU,0,-23,24,1,D. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,1,-11,11,0,S. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,1,36,67,1,D. Ildefonso,3,jump shot,2018.11.07,SAC
NU,DLSU,0,50,55,1,D. Ildefonso,3,jump shot,2018.11.07,SAC
NU,DLSU,1,-3,14,1,D. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-24,52,10,I. Gaye,2,jump shot,2018.11.07,SAC
NU,DLSU,1,-49,57,15,D. Yu,3,jump shot,2018.11.07,SAC
NU,DLSU,0,-21,12,19,J. Gallego,2,jump shot,2018.11.07,SAC
NU,DLSU,1,-27,13,1,D. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-28,58,19,J. Gallego,2,jump shot,2018.11.07,SAC
NU,DLSU,0,25,17,10,I. Gaye,2,jump shot,2018.11.07,SAC
NU,DLSU,1,0,1,6,J. Sinclair,2,tip in,2018.11.07,SAC
NU,DLSU,0,12,11,10,I. Gaye,2,jump shot,2018.11.07,SAC
NU,DLSU,0,20,34,6,J. Sinclair,2,jump shot,2018.11.07,SAC
NU,DLSU,1,31,24,15,D. Yu,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-21,21,21,T. Rike,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-13,20,19,J. Gallego,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-27,42,1,D. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-70,10,15,D. Yu,3,jump shot,2018.11.07,SAC
NU,DLSU,0,-32,71,1,D. Ildefonso,3,jump shot,2018.11.07,SAC
NU,DLSU,0,-37,26,19,J. Gallego,2,jump shot,2018.11.07,SAC
NU,DLSU,0,2,21,21,T. Rike,2,jump shot,2018.11.07,SAC
NU,DLSU,1,-46,63,1,D. Ildefonso,3,jump shot,2018.11.07,SAC
NU,DLSU,1,17,10,1,D. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,0,-11,10,0,S. Ildefonso,2,jump shot,2018.11.07,SAC
NU,DLSU,0,4,27,8,A. Joson,2,jump shot,2018.11.07,SAC
NU,DLSU,0,51,55,9,J. Clemente,3,jump shot,2018.11.07,SAC
NU,DLSU,1,-20,7,0,S. Ildefonso,2,jump shot,2018.11.07,SAC
DLSU,NU,1,-46,32,11,A. Melecio,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-55,47,11,A. Melecio,3,jump shot,2018.11.07,SAC
DLSU,NU,0,54,15,6,J. Manuel,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-61,5,11,A. Melecio,2,jump shot,2018.11.07,SAC
DLSU,NU,1,0,1,32,B. Bates,2,tip in,2018.11.07,SAC
DLSU,NU,1,42,60,6,J. Manuel,3,jump shot,2018.11.07,SAC
DLSU,NU,1,67,8,18,F. Serrano,3,jump shot,2018.11.07,SAC
DLSU,NU,0,9,6,25,L. Santillian,2,jump shot,2018.11.07,SAC
DLSU,NU,1,-7,18,11,A. Melecio,2,lay up,2018.11.07,SAC
DLSU,NU,0,6,32,11,A. Melecio,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-29,52,19,J. Baltazar,2,jump shot,2018.11.07,SAC
DLSU,NU,0,55,44,6,J. Manuel,3,jump shot,2018.11.07,SAC
DLSU,NU,0,48,20,6,J. Manuel,2,jump shot,2018.11.07,SAC
DLSU,NU,1,38,32,19,J. Baltazar,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-62,41,18,F. Serrano,3,jump shot,2018.11.07,SAC
DLSU,NU,0,-29,11,30,A. Caracut,2,jump shot,2018.11.07,SAC
DLSU,NU,1,23,9,7,M. Dyke,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-39,63,16,J. Go,3,jump shot,2018.11.07,SAC
DLSU,NU,1,6,11,7,M. Dyke,2,jump shot,2018.11.07,SAC
DLSU,NU,0,4,22,30,A. Caracut,2,jump shot,2018.11.07,SAC
DLSU,NU,0,0,1,7,M. Dyke,2,tip in,2018.11.07,SAC
DLSU,NU,1,-15,7,7,M. Dyke,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-42,35,7,M. Dyke,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-19,20,3,M. Corteza,2,jump shot,2018.11.07,SAC
DLSU,NU,0,3,12,16,J. Go,2,jump shot,2018.11.07,SAC
DLSU,NU,1,-55,55,30,A. Caracut,3,jump shot,2018.11.07,SAC
DLSU,NU,1,-20,10,32,B. Bates,2,jump shot,2018.11.07,SAC
DLSU,NU,0,17,24,25,L. Santillian,2,jump shot,2018.11.07,SAC
DLSU,NU,1,-10,74,16,J. Go,3,jump shot,2018.11.07,SAC
DLSU,NU,0,55,46,16,J. Go,3,jump shot,2018.11.07,SAC
DLSU,NU,0,-61,37,18,F. Serrano,3,jump shot,2018.11.07,SAC
DLSU,NU,0,19,8,19,J. Baltazar,2,jump shot,2018.11.07,SAC
DLSU,NU,0,53,8,19,J. Baltazar,2,jump shot,2018.11.07,SAC
DLSU,NU,1,65,38,16,J. Go,3,jump shot,2018.11.07,SAC
DLSU,NU,1,-41,3,25,L. Santillian,2,jump shot,2018.11.07,SAC
DLSU,NU,0,16,9,11,A. Melecio,2,jump shot,2018.11.07,SAC
DLSU,NU,0,69,16,6,J. Manuel,3,jump shot,2018.11.07,SAC
DLSU,NU,1,1,21,25,L. Santillian,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-7,50,25,L. Santillian,2,jump shot,2018.11.07,SAC
DLSU,NU,1,20,15,6,J. Manuel,2,lay up,2018.11.07,SAC
DLSU,NU,1,-9,12,30,A. Caracut,2,lay up,2018.11.07,SAC
DLSU,NU,0,-31,13,30,A. Caracut,2,jump shot,2018.11.07,SAC
DLSU,NU,1,0,2,25,L. Santillian,2,tip in,2018.11.07,SAC
DLSU,NU,1,-55,46,11,A. Melecio,3,jump shot,2018.11.07,SAC
DLSU,NU,1,-47,64,30,A. Caracut,3,jump shot,2018.11.07,SAC
DLSU,NU,1,1,14,6,J. Manuel,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-14,29,11,A. Melecio,2,jump shot,2018.11.07,SAC
DLSU,NU,1,11,20,19,J. Baltazar,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-30,6,11,A. Melecio,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-51,57,11,A. Melecio,3,jump shot,2018.11.07,SAC
DLSU,NU,0,-23,3,19,J. Baltazar,2,jump shot,2018.11.07,SAC
DLSU,NU,0,5,6,25,L. Santillian,2,jump shot,2018.11.07,SAC
DLSU,NU,1,9,11,25,L. Santillian,2,jump shot,2018.11.07,SAC
DLSU,NU,1,-13,7,25,L. Santillian,2,jump shot,2018.11.07,SAC
DLSU,NU,1,-21,24,25,L. Santillian,2,jump shot,2018.11.07,SAC
DLSU,NU,0,17,86,30,A. Caracut,3,jump shot,2018.11.07,SAC
DLSU,NU,1,2,21,11,A. Melecio,2,jump shot,2018.11.07,SAC
DLSU,NU,1,-12,25,30,A. Caracut,2,jump shot,2018.11.07,SAC
DLSU,NU,0,-16,66,16,J. Go,3,jump shot,2018.11.07,SAC
DLSU,NU,1,-5,15,11,A. Melecio,2,lay up,2018.11.07,SAC
DLSU,NU,0,23,28,19,J. Baltazar,2,jump shot,2018.11.07,SAC
